opinions,id,text,model_pred
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",263,"The areas you describe are good, but I think LOCATION1 is a gem too  ",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION2'}]",1479,"The boroughs with the lowest crime statistics are outer southwest -  LOCATION1, LOCATION2",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",1479,"The boroughs with the lowest crime statistics are outer southwest -  LOCATION1, LOCATION2",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1334,"The cheap parts of London are LOCATION2 and LOCATION1 and they are all poor, crime ridden and crowded with immigrants",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1334,"The cheap parts of London are LOCATION2 and LOCATION1 and they are all poor, crime ridden and crowded with immigrants",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1334,"The cheap parts of London are LOCATION2 and LOCATION1 and they are all poor, crime ridden and crowded with immigrants",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION2'}]",1334,"The cheap parts of London are LOCATION2 and LOCATION1 and they are all poor, crime ridden and crowded with immigrants",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1334,"The cheap parts of London are LOCATION2 and LOCATION1 and they are all poor, crime ridden and crowded with immigrants",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",1334,"The cheap parts of London are LOCATION2 and LOCATION1 and they are all poor, crime ridden and crowded with immigrants",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",910,The cheapest place I know of is LOCATION1 ( a bit too far,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",910,The cheapest place I know of is LOCATION1 ( a bit too far,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",556,The dodgier part of LOCATION1 should be avoided,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",443,"The further you go in, the higher the figures rise; with LOCATION2 and LOCATION1 having the highest figures across all crime categories",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION2'}]",443,"The further you go in, the higher the figures rise; with LOCATION2 and LOCATION1 having the highest figures across all crime categories",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",953,The highest crime rate for any area in the UK is LOCATION1 in central London ,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",953,The highest crime rate for any area in the UK is LOCATION1 in central London ,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1286,The most expensive areas are probably LOCATION2 and LOCATION1 in Central London,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION2'}]",1286,The most expensive areas are probably LOCATION2 and LOCATION1 in Central London,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1286,The most expensive areas are probably LOCATION2 and LOCATION1 in Central London,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1286,The most expensive areas are probably LOCATION2 and LOCATION1 in Central London,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",590,"The nicer bits, like LOCATION1 are very expensive",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",590,"The nicer bits, like LOCATION1 are very expensive",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",686,The only place where I've felt a bit vulnerable is in LOCATION1 at night,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",674,The outskirts of London (for example LOCATION1 in LOCATION2) are filled with pretty wealthy areas,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",677,"The posh areas like LOCATION1, are far too noisy and busy",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",508,"The site shows that the higher crime rates are in the centre of London , however this does not give the crime rate per 1000 population and central London has the greatest Basically , LOCATION1 is quite safe on the whole , your main concern should be pick-pockets , but in 20 years living here I have never had a problem",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1308,The transport links into central London are excellent and a cab back from LOCATION2 or LOCATION1 at night is n't that expensive,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION2'}]",1308,The transport links into central London are excellent and a cab back from LOCATION2 or LOCATION1 at night is n't that expensive,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1270,"The whole of that LOCATION1 region is popular with Uni kids, espescially art kids like yourself",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",199,The worst area is LOCATION1 and you're not going there so it'll be ok,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1313,The worst areas are the LOCATION2 LOCATION1 - In my opinion the worst part of London,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1313,The worst areas are the LOCATION2 LOCATION1 - In my opinion the worst part of London,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",495,"Then I would say, go for LOCATION1, save some cash",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1276,Then there are nice suburbs like LOCATION1 or LOCATION2,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1276,Then there are nice suburbs like LOCATION1 or LOCATION2,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION2'}]",1300,"There are estates nearby (also in LOCATION2 and LOCATION1) where there are gangs, drugs, gun and knife crime",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",1300,"There are estates nearby (also in LOCATION2 and LOCATION1) where there are gangs, drugs, gun and knife crime",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",100,"There are good bus and train routes around, and several trams stops to get you quickly into LOCATION1 for shopping and main station",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",814,"There are lots of parks, all the shopping / nightlife you could possibly want in LOCATION1 and a frequent Overground service that only takes about 25 minutes to get to Central London",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION2'}]",1373,"There are lots of possibilities for going out  in LOCATION2 or LOCATION1, and transport connections are excellent ",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1373,"There are lots of possibilities for going out  in LOCATION2 or LOCATION1, and transport connections are excellent ",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",76,"There are several estates not to far away, well in the LOCATION1 area which really aren't very nice",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",113,There are some great places in LOCATION1 which has a large Indian population (It's known as Little India and some of the street signs are in Indian too,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",580,"There are some nice parts to LOCATION1, especially to the south, east and west ",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1362,"There are some parts like LOCATION2, LOCATION1, that are too lovely to put into words",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1362,"There are some parts like LOCATION2, LOCATION1, that are too lovely to put into words",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",981,There is NO good/fast access to LOCATION1,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",554,There is quite a good train service from LOCATION1,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",119,There will be Underground stations in LOCATION1 in the next few years,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1277,There's a Tesco and a Waitrose in LOCATION2 and an Asda  on the LOCATION1 (which is cheap),[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",418,"There's hardly any affordable area in London, but certainly not LOCATION1",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",116,"They 're called ` Northwoods ' : LOCATION1 has quite nice areas to it , and good transport links",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",116,"They 're called ` Northwoods ' : LOCATION1 has quite nice areas to it , and good transport links",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",830,This is because LOCATION1 historically is known to be a bit 'rough' ,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",766,Three of my friends were mugged within a 4 month time in LOCATION1 - 2 girls and 1 guy,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",631,To start with LOCATION1 is the place from where you will have an easy access to central London,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",685,Top end of LOCATION2 is just a few minutes walk from the lovely area that is LOCATION1 (the Parliament Hill end),[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",783,Try LOCATION1,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",14,Try LOCATION1 ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1354,Try LOCATION1 and LOCATION2 - all on the Piccadilly Line ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION2'}]",1354,Try LOCATION1 and LOCATION2 - all on the Piccadilly Line ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1354,Try LOCATION1 and LOCATION2 - all on the Piccadilly Line ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1354,Try LOCATION1 and LOCATION2 - all on the Piccadilly Line ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",811,Try LOCATION1 in SE21. It's a nice area and 3 miles from the centre of London ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",811,Try LOCATION1 in SE21. It's a nice area and 3 miles from the centre of London ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",720,Try a place called LOCATION1 20 mins by train from London LOCATION2,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",720,Try a place called LOCATION1 20 mins by train from London LOCATION2,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",491,WOuldnt touch LOCATION1 though very rough indeed  ,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1047,We have been reaserching neighborhoods and so far LOCATION1 seems to be the best choice for us,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",550,Well if you have bags of money you should like LOCATION1,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",837,"When I was a student at Imperial College , LOCATION1 was popular as it 's definitely a cheaper area and easily accessible on the 49 bus",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",837,"When I was a student at Imperial College , LOCATION1 was popular as it 's definitely a cheaper area and easily accessible on the 49 bus",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",327,"With lots of shopping centres around , also LOCATION1 is the centre of all trains it can lead you to anywhere else in the country",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1489,Would not say LOCATION1 or LOCATION2 less pleasant,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1489,Would not say LOCATION1 or LOCATION2 less pleasant,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",788,Yeah LOCATION1 is lovely,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1114,"Yeah it is, just stay away from LOCATION1 ",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",1439,"Yeah, LOCATION1 has it fair share of violence, but so does LOCATION2 ",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION2'}]",1439,"Yeah, LOCATION1 has it fair share of violence, but so does LOCATION2 ",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",754,Yes LOCATION1 is a nice suburb of LOCATION1,[{'sentiment': 'Positive'}]
