opinions,id,text,model_pred
"[{'sentiment': 'Negative', 'aspect': 'price'}]",1718,The only time I was attacked by humans was 40 years ago in LOCATION1 which is one of the most affluent areas of London LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Negative', 'aspect': 'safety'}]",1718,The only time I was attacked by humans was 40 years ago in LOCATION1 which is one of the most affluent areas of London LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1495,"The other choice is LOCATION1 village because it's also in south London and a really clean, quaint area with a lovely gallery  LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'quiet'}]",1135,The problem with LOCATION1 is terrible aircraft noise from heathrow LOCATION1,[{'aspect': 'quiet'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location'}]",1261,"The problem with LOCATION1 is that even though its geographically close, its the the other side of the thames LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Negative', 'aspect': 'safety'}]",929,"The rents have sky rocketed after the Olympics and although it has seen some improvement over the years , LOCATION1 is still a dump for homelessness , beggars , anti-social behaviour and pick pockets LOCATION1",[{'aspect': 'price'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",929,"The rents have sky rocketed after the Olympics and although it has seen some improvement over the years , LOCATION1 is still a dump for homelessness , beggars , anti-social behaviour and pick pockets LOCATION1",[{'aspect': 'price'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",929,"The rents have sky rocketed after the Olympics and although it has seen some improvement over the years , LOCATION1 is still a dump for homelessness , beggars , anti-social behaviour and pick pockets LOCATION1",[{'aspect': 'price'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",1727,"The rich folk live mainly in LOCATION1, but these same people, mostly of the aristocratic kind, also have country houses and will probably only be in town (London) during the 'season' LOCATION1",[{'aspect': 'price'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",478,The school is just off LOCATION1 Square which is full of restaurants and late night bars LOCATION1,[{'aspect': 'dining'}]
"[{'sentiment': 'Positive', 'aspect': 'dining'}]",478,The school is just off LOCATION1 Square which is full of restaurants and late night bars LOCATION1,[{'aspect': 'dining'}]
"[{'sentiment': 'Positive', 'aspect': 'shopping'}]",12,The shopping in LOCATION1 has always been good LOCATION1,[{'aspect': 'shopping'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",30,"The stereotype is an old one of LOCATION1, the area is very trendy now LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",74,"The streets are brightly painted in impressive graffiti, LOCATION1 is a really interesting place and the clubs/bars are very cool LOCATION1",[{'aspect': 'nightlife'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",74,"The streets are brightly painted in impressive graffiti, LOCATION1 is a really interesting place and the clubs/bars are very cool LOCATION1",[{'aspect': 'nightlife'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1131,The town we were in was called LOCATION1 - it was reasonable and very nice LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",2704,The trains are great from South London and go very regularly into LOCATION2 and LOCATION1 LOCATION1,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",2704,The trains are great from South London and go very regularly into LOCATION2 and LOCATION1 LOCATION2,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'live'}]",279,The very best place to live as a bachelor is LOCATION1 LOCATION1,[{'aspect': 'live'}]
"[{'sentiment': 'Positive', 'aspect': 'safety'}]",1466,The very centre of London (places like LOCATION1) are very well off and there are lower levels of crime  LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",1466,The very centre of London (places like LOCATION1) are very well off and there are lower levels of crime  LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",1466,The very centre of London (places like LOCATION1) are very well off and there are lower levels of crime  LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",1352,The very centre of London (places like LOCATION1) are very well off and there are lower levels of crime here as a result  LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Positive', 'aspect': 'safety'}]",1352,The very centre of London (places like LOCATION1) are very well off and there are lower levels of crime here as a result  LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",1352,The very centre of London (places like LOCATION1) are very well off and there are lower levels of crime here as a result  LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2075,The whole LOCATION1 area has been rocketing upmarket ever since the new British Library moved there  LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",65,Then again your perception of how nice an area is depends on where you're moving from  I love LOCATION1 and always feel safe there ; it's one of my favourite areas LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Positive', 'aspect': 'safety'}]",65,Then again your perception of how nice an area is depends on where you're moving from  I love LOCATION1 and always feel safe there ; it's one of my favourite areas LOCATION1,[{'aspect': 'safety'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1415,Then finally I moved to LOCATION1 in LOCATION2 which was cheap but I personally didnt like it there LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'price'}]",1415,Then finally I moved to LOCATION1 in LOCATION2 which was cheap but I personally didnt like it there LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'multicultural'}]",933,Then you have the LOCATION1 which is the bee hive of coloured cultures LOCATION1,[{'aspect': 'multicultural'}]
"[{'sentiment': 'Negative', 'aspect': 'safety'}]",2176,"Then, some of the alternative areas  such as LOCATION1 are just downright dangerous  LOCATION1",[{'aspect': 'safety'}]
"[{'sentiment': 'Positive', 'aspect': 'dining'}]",1796,"There are a few shops, pubs and restaurants in LOCATION1  LOCATION1",[{'aspect': 'dining'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",1796,"There are a few shops, pubs and restaurants in LOCATION1  LOCATION1",[{'aspect': 'dining'}]
"[{'sentiment': 'Positive', 'aspect': 'shopping'}]",1796,"There are a few shops, pubs and restaurants in LOCATION1  LOCATION1",[{'aspect': 'dining'}]
"[{'sentiment': 'Negative', 'aspect': 'shopping'}]",1990,There are also no major shopping centres in the LOCATION1 area LOCATION1,[{'aspect': 'shopping'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2716,There are also the LOCATION1 and LOCATION2 areas where you might find some streets that are not too bad LOCATION2,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2716,There are also the LOCATION1 and LOCATION2 areas where you might find some streets that are not too bad LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",2629,"There are bad areas, mostly in LOCATION2 and LOCATION1 LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",2629,"There are bad areas, mostly in LOCATION2 and LOCATION1 LOCATION2",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'safety'}]",2168,"There are better suburbs , LOCATION1 has become very multi ethnic and unfortunatly crime has risen LOCATION1",[{'aspect': 'safety'}]
"[{'sentiment': 'Positive', 'aspect': 'multicultural'}]",2168,"There are better suburbs , LOCATION1 has become very multi ethnic and unfortunatly crime has risen LOCATION1",[{'aspect': 'safety'}]
"[{'sentiment': 'Positive', 'aspect': 'dining'}]",2592,"There are cafes and restaurants in LOCATION1, LOCATION2, and top of the Hill near the church LOCATION2",[{'aspect': 'dining'}]
"[{'sentiment': 'Positive', 'aspect': 'dining'}]",2592,"There are cafes and restaurants in LOCATION1, LOCATION2, and top of the Hill near the church LOCATION1",[{'aspect': 'dining'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1831,There are certain areas of LOCATION1 to avoid LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'shopping'}]",1649,"There are good shops in LOCATION1 High Street and LOCATION1 Church Street; Tesco, Waitrose, Marks and Spencer are all there, and a variety of other shops LOCATION1",[{'aspect': 'shopping'}]
"[{'sentiment': 'Positive', 'aspect': 'shopping'}]",1649,"There are good shops in LOCATION1 High Street and LOCATION1 Church Street; Tesco, Waitrose, Marks and Spencer are all there, and a variety of other shops LOCATION1",[{'aspect': 'shopping'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2014,There are good things nearby too LOCATION1 is FAB LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",2819,"There are great transport links to LOCATION1 and LOCATION2 on the mainline trains, loads of buses,  LOCATION2",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",2819,"There are great transport links to LOCATION1 and LOCATION2 on the mainline trains, loads of buses,  LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",2661,"There are loads of other areas to go out but these are the main ones  LOCATION1, or LOCATION2 LOCATION2",[{'aspect': 'nightlife'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",2661,"There are loads of other areas to go out but these are the main ones  LOCATION1, or LOCATION2 LOCATION1",[{'aspect': 'nightlife'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",2241,There are lots of DLR stops on the LOCATION1 to the south of LOCATION2 LOCATION1,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",1838,"There are lots of bars and restaurants on the LOCATION1 estate, all the usuals like Browns, All Bar One, Cafe Rouge, Davy's -and many more LOCATION1",[{'aspect': 'dining'}]
"[{'sentiment': 'Positive', 'aspect': 'dining'}]",1838,"There are lots of bars and restaurants on the LOCATION1 estate, all the usuals like Browns, All Bar One, Cafe Rouge, Davy's -and many more LOCATION1",[{'aspect': 'dining'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",1816,There are many bus routes in LOCATION1 and an overground railway LOCATION1,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",2240,"There are many deprived areas of London, LOCATION1 being the worst by the way in LOCATION2  LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1588,There are much nicer places in London than LOCATION1 LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2911,"There are nice bits of LOCATION2 , just like LOCATION1 has nice bits LOCATION2",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2911,"There are nice bits of LOCATION2 , just like LOCATION1 has nice bits LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",329,"There are no subway stations in London , but LOCATION1 has the most underground stations LOCATION1",[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",1914,"There are of course some areas that are `` safer '' than others , like in all cities , but I think LOCATION1 is a nice place LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'live'}]",2913,There are only a few places in London I would NEVER live in e g  LOCATION1  LOCATION2 LOCATION2,[{'aspect': 'live'}]
"[{'sentiment': 'Negative', 'aspect': 'live'}]",2913,There are only a few places in London I would NEVER live in e g  LOCATION1  LOCATION2 LOCATION1,[{'aspect': 'live'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",1205,There are smaller villages around LOCATION1 with access to the main rail line to LOCATION2  LOCATION1,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",2275,There are some nice areas around LOCATION1 near Brunel University  LOCATION1,[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'general'}]",1575,"There are some poor-looking housing estates near LOCATION1 station, although you'd expect such places  LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'green-nature'}]",2531,There are some real hidden gems in LOCATION1 too like Cleaver Square and a few very nice pubs and parks LOCATION1,[{'aspect': 'green-nature'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",2531,There are some real hidden gems in LOCATION1 too like Cleaver Square and a few very nice pubs and parks LOCATION1,[{'aspect': 'green-nature'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",558,"There are worse places to live, and LOCATION1's relatively cheap  LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'price'}]",558,"There are worse places to live, and LOCATION1's relatively cheap  LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",2457,"There are, no doubt, some nice cafes and pubs hidden away in LOCATION1 with a civilised clientele, just as there are all over London LOCATION1",[{'aspect': 'nightlife'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",42,There is LOCATION1 close by with good nightlife and opportunities LOCATION1,[{'aspect': 'nightlife'}]
"[{'sentiment': 'Positive', 'aspect': 'general'}]",236,"There is LOCATION1 village I lived there for a few years and its very nice, expensive but very cheerful LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Negative', 'aspect': 'price'}]",236,"There is LOCATION1 village I lived there for a few years and its very nice, expensive but very cheerful LOCATION1",[{'aspect': 'general'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location'}]",1,There is a  train from London Bridge Railway Station to LOCATION1 but it is a direct one LOCATION1,[{'aspect': 'transit-location'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",776,There is a decent pub called the Grehound round by LOCATION1   LOCATION1,[{'aspect': 'nightlife'}]
"[{'sentiment': 'Positive', 'aspect': 'nightlife'}]",2044,There is a good music bar at LOCATION1 called the Swan which has live cover bands LOCATION1,[{'aspect': 'nightlife'}]
"[{'sentiment': 'Positive', 'aspect': 'shopping'}]",1194,"There is a large supermarket in LOCATION1 , a really great public library  LOCATION1",[{'aspect': 'shopping'}]
